,id_x,release_date_x,movie,production_budget,domestic_gross_x,worldwide_gross,release_year,title,studio,foreign_gross,year,genre_ids,popularity,movie_id,runtime_minutes,genres
1278,19,2015-05-08,Skin Trade,9000000.0,1242.0,1242.0,2015,Skin Trade,Magn.,,2015,"[53, 28, 18]",9.362,tt1576702,78.0,Documentary
1279,19,2015-05-08,Skin Trade,9000000.0,1242.0,1242.0,2015,Skin Trade,Magn.,,2015,"[53, 28, 18]",9.362,tt1641841,96.0,"Action,Crime,Thriller"
1280,24,2012-05-18,Polisse,8900000.0,176988.0,22744132.0,2012,Polisse,IFC,20200000.0,2012,[18],7.682,tt1661420,127.0,"Crime,Drama"
1281,30,2016-11-18,Manchester by the Sea,8500000.0,47695371.0,77733867.0,2016,Manchester by the Sea,RAtt.,31300000.0,2016,[18],16.637999999999998,tt4034228,137.0,Drama
1282,30,2016-11-18,Manchester by the Sea,8500000.0,47695371.0,77733867.0,2016,Manchester by the Sea,RAtt.,31300000.0,2016,[18],16.637999999999998,tt4034228,137.0,Drama
1283,34,2014-10-31,Nightcrawler,8500000.0,32381218.0,50334418.0,2014,Nightcrawler,ORF,6300000.0,2014,"[80, 18, 53]",25.597,tt2872718,117.0,"Crime,Drama,Thriller"
1284,38,2013-09-27,Baggage Claim,8500000.0,21569509.0,22885836.0,2013,Baggage Claim,FoxS,887000.0,2013,[35],8.666,tt1171222,96.0,Comedy
1285,39,2016-10-07,Middle School: The Worst Years of My Life,8500000.0,20007149.0,23311293.0,2016,Middle School: The Worst Years of My Life,LGF,3300000.0,2016,"[10751, 35]",8.479,tt4981636,92.0,"Comedy,Family"
1286,47,2014-06-13,The Rover,8500000.0,1109199.0,3180252.0,2014,The Rover,A24,2100000.0,2014,"[80, 18]",13.528,tt2345737,103.0,"Action,Crime,Drama"
1287,73,2011-09-30,50/50,8000000.0,35016118.0,41334735.0,2011,50/50,Sum.,4200000.0,2011,"[35, 18]",12.451,tt1306980,100.0,"Comedy,Drama,Romance"
1288,73,2011-09-30,50/50,8000000.0,35016118.0,41334735.0,2011,50/50,Sum.,4200000.0,2011,"[35, 18]",12.451,tt1734060,77.0,Documentary
1289,75,2015-09-02,A Walk in the Woods,8000000.0,29499394.0,37119358.0,2015,A Walk in the Woods,BG,8000000.0,2015,"[12, 35, 18]",6.935,tt1178665,104.0,"Adventure,Biography,Comedy"
1290,78,2014-01-31,That Awkward Moment,8000000.0,26068955.0,53068955.0,2014,That Awkward Moment,Focus,14400000.0,2014,"[35, 10749]",8.649,tt1800246,94.0,"Comedy,Romance"
1291,88,2013-09-18,Enough Said,8000000.0,17550872.0,25621449.0,2013,Enough Said,FoxS,7700000.0,2013,"[35, 18, 10749]",8.722000000000001,tt2390361,93.0,"Comedy,Drama,Romance"
1292,91,2014-06-27,Begin Again,8000000.0,16170632.0,68838736.0,2014,Begin Again,Wein.,47300000.0,2014,"[35, 10402, 10749, 18]",10.828,tt1945037,68.0,"Drama,Family"
1293,91,2014-06-27,Begin Again,8000000.0,16170632.0,68838736.0,2014,Begin Again,Wein.,47300000.0,2014,"[35, 10402, 10749, 18]",10.828,tt1980929,104.0,"Comedy,Drama,Music"
1294,97,2011-04-29,Prom,8000000.0,10130219.0,10763183.0,2011,Prom,BV,,2011,"[35, 10749]",6.9110000000000005,tt1604171,104.0,"Comedy,Drama,Family"
1295,100,2015-06-12,Me and Earl and the Dying Girl,8000000.0,6758416.0,9266180.0,2015,Me and Earl and the Dying Girl,FoxS,2300000.0,2015,"[35, 18]",8.677,tt2582496,105.0,"Comedy,Drama,Romance"
1296,5,2016-09-02,Morgan,8000000.0,3915251.0,7298786.0,2016,Morgan,Fox,4900000.0,2016,[18],1.111,tt1943765,89.0,"Drama,Romance"
1297,5,2016-09-02,Morgan,8000000.0,3915251.0,7298786.0,2016,Morgan,Fox,4900000.0,2016,[18],1.111,tt4520364,92.0,"Action,Horror,Sci-Fi"
1298,5,2016-09-02,Morgan,8000000.0,3915251.0,7298786.0,2016,Morgan,Fox,4900000.0,2016,"[27, 878, 53]",9.912,tt1943765,89.0,"Drama,Romance"
1299,5,2016-09-02,Morgan,8000000.0,3915251.0,7298786.0,2016,Morgan,Fox,4900000.0,2016,"[27, 878, 53]",9.912,tt4520364,92.0,"Action,Horror,Sci-Fi"
1300,6,2015-12-30,Anomalisa,8000000.0,3759286.0,5706168.0,2015,Anomalisa,Par.,1900000.0,2015,"[16, 35, 18, 10749]",10.285,tt2401878,90.0,"Animation,Comedy,Drama"
1301,6,2015-12-30,Anomalisa,8000000.0,3759286.0,5706168.0,2015,Anomalisa,Par.,1900000.0,2015,"[16, 35, 18, 10749]",10.285,tt2401878,90.0,"Animation,Comedy,Drama"
1302,13,2018-04-06,Lean on Pete,8000000.0,1163056.0,2455027.0,2018,Lean on Pete,A24,,2018,"[18, 12]",9.307,tt5340300,121.0,"Adventure,Drama"
1303,13,2018-04-06,Lean on Pete,8000000.0,1163056.0,2455027.0,2018,Lean on Pete,A24,,2018,"[18, 12]",9.307,tt5340300,121.0,"Adventure,Drama"
1304,31,2016-11-18,A Street Cat Named Bob,8000000.0,82703.0,17382693.0,2016,A Street Cat Named Bob,Cleopatra,,2016,"[18, 10751, 35]",7.12,tt3606888,103.0,"Biography,Comedy,Drama"
1305,31,2016-11-18,A Street Cat Named Bob,8000000.0,82703.0,17382693.0,2016,A Street Cat Named Bob,Cleopatra,,2016,"[18, 10751, 35]",7.12,tt3606888,103.0,"Biography,Comedy,Drama"
1306,67,2011-12-21,Albert Nobbs,7500000.0,3014696.0,8539003.0,2011,Albert Nobbs,RAtt.,2600000.0,2012,[18],6.277,tt1602098,113.0,"Drama,Romance"
1307,68,2016-06-24,The Neon Demon,7500000.0,1333124.0,3559803.0,2016,The Neon Demon,BG,,2016,"[53, 27, 9648]",11.787,tt1974419,117.0,"Horror,Thriller"
1308,77,2017-01-13,The Bye Bye Man,7400000.0,22395806.0,31187727.0,2017,The Bye Bye Man,STX,4300000.0,2017,"[27, 53]",9.847,tt4030600,96.0,"Drama,Fantasy,Horror"
1309,88,2012-06-29,Magic Mike,7000000.0,113721571.0,170549753.0,2012,Magic Mike,WB,53500000.0,2012,"[18, 35]",13.7,tt1915581,110.0,"Comedy,Drama"
1310,93,2011-05-06,Jumping the Broom,7000000.0,37295394.0,38158601.0,2011,Jumping the Broom,TriS,415000.0,2011,[35],8.477,tt1640484,112.0,"Comedy,Drama"
1311,4,2017-04-07,Gifted,7000000.0,24801212.0,36964656.0,2017,Gifted,FoxS,18200000.0,2017,"[18, 10751, 35]",16.745,tt4023894,103.0,"Crime,Drama,Thriller"
1312,4,2017-04-07,Gifted,7000000.0,24801212.0,36964656.0,2017,Gifted,FoxS,18200000.0,2017,"[18, 10751, 35]",16.745,tt4481414,101.0,Drama
1313,11,2015-06-19,Dope,7000000.0,17506470.0,18190831.0,2015,Dope,ORF,480000.0,2015,"[80, 18, 35]",9.246,tt3850214,103.0,"Comedy,Crime,Drama"
1314,14,2014-01-17,Devil's Due,7000000.0,15821461.0,36146087.0,2014,Devil's Due,Fox,21100000.0,2014,[27],5.893,tt2752758,89.0,"Horror,Mystery,Thriller"
1315,43,2012-01-13,We Need to Talk About Kevin,7000000.0,1738692.0,10765283.0,2012,We Need to Talk About Kevin,Osci.,4300000.0,2011,"[18, 53]",11.964,tt1242460,112.0,"Drama,Mystery,Thriller"
1316,43,2012-01-13,We Need to Talk About Kevin,7000000.0,1738692.0,10765283.0,2012,We Need to Talk About Kevin,Osci.,4300000.0,2011,"[18, 53]",11.964,tt1242460,112.0,"Drama,Mystery,Thriller"
1317,45,2013-11-15,The Christmas Candle,7000000.0,1632000.0,1933829.0,2013,The Christmas Candle,ELS,,2013,"[18, 10751]",1.4,tt2739338,100.0,"Drama,Family"
1318,51,2015-10-02,Freeheld,7000000.0,546201.0,1732228.0,2015,Freeheld,LGF,,2015,"[10749, 18]",7.313,tt1658801,103.0,"Biography,Drama,Romance"
1319,52,2014-04-02,Dom Hemingway,7000000.0,523511.0,1857458.0,2014,Dom Hemingway,FoxS,,2014,"[35, 80, 18]",7.254,tt2402105,93.0,"Comedy,Crime,Drama"
1320,54,2011-05-13,Hesher,7000000.0,382946.0,382946.0,2011,Hesher,WHE,,2011,[18],7.14,tt1403177,106.0,"Comedy,Crime,Drama"
1321,84,2014-10-03,Annabelle,6500000.0,84273813.0,256862920.0,2014,Annabelle,WB (NL),172800000.0,2014,[27],13.989,tt3322940,99.0,"Horror,Mystery,Thriller"
1322,97,2011-12-02,Shame,6500000.0,4002293.0,20412841.0,2011,Shame,FoxS,13800000.0,2011,[18],13.152,tt1723811,101.0,Drama
1323,97,2011-12-02,Shame,6500000.0,4002293.0,20412841.0,2011,Shame,FoxS,13800000.0,2011,[18],13.152,tt3009444,90.0,Drama
1324,97,2011-12-02,Shame,6500000.0,4002293.0,20412841.0,2011,Shame,FoxS,13800000.0,2011,[18],1.4,tt1723811,101.0,Drama
1325,97,2011-12-02,Shame,6500000.0,4002293.0,20412841.0,2011,Shame,FoxS,13800000.0,2011,[18],1.4,tt3009444,90.0,Drama
1326,97,2011-12-02,Shame,6500000.0,4002293.0,20412841.0,2011,Shame,FoxS,13800000.0,2011,"[10752, 18]",7.642,tt1723811,101.0,Drama
1327,97,2011-12-02,Shame,6500000.0,4002293.0,20412841.0,2011,Shame,FoxS,13800000.0,2011,"[10752, 18]",7.642,tt3009444,90.0,Drama
1328,99,2013-05-31,The East,6500000.0,2274649.0,3027956.0,2013,The East,FoxS,99700.0,2013,"[18, 53]",8.044,tt1869716,116.0,"Adventure,Drama,Thriller"
1329,37,2018-11-30,The Possession of Hannah Grace,6000000.0,14836174.0,42785387.0,2018,The Possession of Hannah Grace,SGem,28200000.0,2018,"[27, 18]",20.263,tt5734576,86.0,"Horror,Mystery,Thriller"
1330,46,2012-09-07,The Words,6000000.0,11494838.0,16369708.0,2012,The Words,CBS,1700000.0,2012,"[18, 53]",7.2010000000000005,tt1840417,102.0,"Drama,Mystery,Romance"
1331,47,2016-01-15,The Lady in the Van,6000000.0,10021175.0,42320503.0,2016,The Lady in the Van,SPC,31400000.0,2015,"[35, 18]",9.269,tt3722070,104.0,"Biography,Comedy,Drama"
1332,47,2016-01-15,The Lady in the Van,6000000.0,10021175.0,42320503.0,2016,The Lady in the Van,SPC,31400000.0,2015,"[35, 18]",9.269,tt3722070,104.0,"Biography,Comedy,Drama"
1333,48,2012-04-27,Bernie,6000000.0,9204489.0,10106975.0,2012,Bernie,MNE,,2012,"[35, 80, 18]",7.518,tt1704573,99.0,"Biography,Comedy,Crime"
1334,48,2012-04-27,Bernie,6000000.0,9204489.0,10106975.0,2012,Bernie,MNE,,2012,"[35, 80, 18]",7.518,tt5936840,155.0,Family
1335,48,2012-04-27,Bernie,6000000.0,9204489.0,10106975.0,2012,Bernie,MNE,,2012,"[35, 80, 18]",7.518,tt1704573,99.0,"Biography,Comedy,Crime"
1336,48,2012-04-27,Bernie,6000000.0,9204489.0,10106975.0,2012,Bernie,MNE,,2012,"[35, 80, 18]",7.518,tt5936840,155.0,Family
1337,54,2011-07-29,The Guard,6000000.0,5359774.0,21197454.0,2011,The Guard,SPC,14200000.0,2011,"[28, 35, 53, 80]",10.177,tt1540133,96.0,"Comedy,Crime,Thriller"
1338,61,2014-07-18,Wish I Was Here,6000000.0,3591299.0,6591365.0,2014,Wish I Was Here,Focus,1900000.0,2014,"[18, 35]",7.845,tt2870708,106.0,"Comedy,Drama"
1339,63,2014-03-14,Veronica Mars,6000000.0,3322127.0,3485383.0,2014,Veronica Mars,WB,195000.0,2014,"[35, 18, 80]",7.8210000000000015,tt2771372,107.0,"Crime,Drama,Mystery"
1340,70,2011-07-15,Snow Flower and the Secret Fan,6000000.0,1348205.0,11348205.0,2011,Snow Flower and the Secret Fan,FoxS,10000000.0,2011,"[18, 36]",4.519,tt1541995,104.0,"Drama,History"
1341,71,2018-09-14,Mandy,6000000.0,1214525.0,1427656.0,2018,Mandy,RLJ,,2018,[18],0.6,tt4995858,113.0,"Drama,Thriller"
1342,71,2018-09-14,Mandy,6000000.0,1214525.0,1427656.0,2018,Mandy,RLJ,,2018,[18],0.6,tt6998518,121.0,"Action,Fantasy,Horror"
1343,71,2018-09-14,Mandy,6000000.0,1214525.0,1427656.0,2018,Mandy,RLJ,,2018,"[28, 53, 27, 14, 9648]",16.24,tt4995858,113.0,"Drama,Thriller"
1344,71,2018-09-14,Mandy,6000000.0,1214525.0,1427656.0,2018,Mandy,RLJ,,2018,"[28, 53, 27, 14, 9648]",16.24,tt6998518,121.0,"Action,Fantasy,Horror"
1345,87,2015-01-23,Song One,6000000.0,32251.0,437089.0,2015,Song One,TFA,,2015,[18],6.206,tt2182972,86.0,"Drama,Music"
1346,87,2015-01-23,Song One,6000000.0,32251.0,437089.0,2015,Song One,TFA,,2015,[18],6.206,tt2182972,86.0,"Drama,Music"
1347,12,2012-12-07,Khiladi 786,5600000.0,385422.0,14683763.0,2012,Khiladi 786,Eros,,2012,"[28, 35]",1.824,tt2166214,141.0,"Action,Comedy"
1348,18,2013-09-27,Don Jon,5500000.0,24477704.0,41268579.0,2013,Don Jon,Rela.,6000000.0,2013,"[10749, 35, 18]",12.78,tt2229499,90.0,"Comedy,Drama,Romance"
1349,20,2018-09-28,Hell Fest,5500000.0,11107431.0,18119231.0,2018,Hell Fest,LGF,7100000.0,2018,[27],12.955,tt1999890,89.0,Horror
1350,29,2011-10-21,Le Havre,5500000.0,611709.0,13480196.0,2011,Le Havre,Jan.,9900000.0,2011,"[18, 35]",5.973,tt1508675,93.0,"Comedy,Drama"
1351,46,2011-04-22,Dum Maaro Dum,5200000.0,564489.0,11633427.0,2011,Dum Maaro Dum,FoxS,,2011,"[18, 28, 80]",1.491,tt1618430,128.0,"Action,Crime,Drama"
1352,49,2017-02-24,Get Out,5000000.0,176040665.0,255367951.0,2017,Get Out,Uni.,79400000.0,2017,"[35, 16]",0.8340000000000001,tt5052448,104.0,"Horror,Mystery,Thriller"
1353,49,2017-02-24,Get Out,5000000.0,176040665.0,255367951.0,2017,Get Out,Uni.,79400000.0,2017,"[9648, 53, 27]",24.739,tt5052448,104.0,"Horror,Mystery,Thriller"
1354,50,2017-01-20,Split,5000000.0,138141585.0,278964806.0,2017,Split,Uni.,140200000.0,2017,[18],0.906,tt2660118,90.0,"Comedy,Romance,Sport"
1355,50,2017-01-20,Split,5000000.0,138141585.0,278964806.0,2017,Split,Uni.,140200000.0,2017,[18],0.906,tt3315656,127.0,"Drama,Fantasy"
1356,50,2017-01-20,Split,5000000.0,138141585.0,278964806.0,2017,Split,Uni.,140200000.0,2017,[18],0.906,tt4972582,117.0,"Horror,Thriller"
1357,50,2017-01-20,Split,5000000.0,138141585.0,278964806.0,2017,Split,Uni.,140200000.0,2017,[18],0.906,tt5495666,80.0,Drama
1358,50,2017-01-20,Split,5000000.0,138141585.0,278964806.0,2017,Split,Uni.,140200000.0,2017,[18],0.906,tt6147768,123.0,"Action,Drama,Sport"
1359,50,2017-01-20,Split,5000000.0,138141585.0,278964806.0,2017,Split,Uni.,140200000.0,2017,"[27, 53]",25.783,tt2660118,90.0,"Comedy,Romance,Sport"
1360,50,2017-01-20,Split,5000000.0,138141585.0,278964806.0,2017,Split,Uni.,140200000.0,2017,"[27, 53]",25.783,tt3315656,127.0,"Drama,Fantasy"
1361,50,2017-01-20,Split,5000000.0,138141585.0,278964806.0,2017,Split,Uni.,140200000.0,2017,"[27, 53]",25.783,tt4972582,117.0,"Horror,Thriller"
1362,50,2017-01-20,Split,5000000.0,138141585.0,278964806.0,2017,Split,Uni.,140200000.0,2017,"[27, 53]",25.783,tt5495666,80.0,Drama
1363,50,2017-01-20,Split,5000000.0,138141585.0,278964806.0,2017,Split,Uni.,140200000.0,2017,"[27, 53]",25.783,tt6147768,123.0,"Action,Drama,Sport"
1364,50,2017-01-20,Split,5000000.0,138141585.0,278964806.0,2017,Split,Uni.,140200000.0,2017,"[14, 18]",2.454,tt2660118,90.0,"Comedy,Romance,Sport"
1365,50,2017-01-20,Split,5000000.0,138141585.0,278964806.0,2017,Split,Uni.,140200000.0,2017,"[14, 18]",2.454,tt3315656,127.0,"Drama,Fantasy"
1366,50,2017-01-20,Split,5000000.0,138141585.0,278964806.0,2017,Split,Uni.,140200000.0,2017,"[14, 18]",2.454,tt4972582,117.0,"Horror,Thriller"
1367,50,2017-01-20,Split,5000000.0,138141585.0,278964806.0,2017,Split,Uni.,140200000.0,2017,"[14, 18]",2.454,tt5495666,80.0,Drama
1368,50,2017-01-20,Split,5000000.0,138141585.0,278964806.0,2017,Split,Uni.,140200000.0,2017,"[14, 18]",2.454,tt6147768,123.0,"Action,Drama,Sport"
1369,50,2017-01-20,Split,5000000.0,138141585.0,278964806.0,2017,Split,Uni.,140200000.0,2017,"[35, 10749]",2.029,tt2660118,90.0,"Comedy,Romance,Sport"
1370,50,2017-01-20,Split,5000000.0,138141585.0,278964806.0,2017,Split,Uni.,140200000.0,2017,"[35, 10749]",2.029,tt3315656,127.0,"Drama,Fantasy"
1371,50,2017-01-20,Split,5000000.0,138141585.0,278964806.0,2017,Split,Uni.,140200000.0,2017,"[35, 10749]",2.029,tt4972582,117.0,"Horror,Thriller"
1372,50,2017-01-20,Split,5000000.0,138141585.0,278964806.0,2017,Split,Uni.,140200000.0,2017,"[35, 10749]",2.029,tt5495666,80.0,Drama
1373,50,2017-01-20,Split,5000000.0,138141585.0,278964806.0,2017,Split,Uni.,140200000.0,2017,"[35, 10749]",2.029,tt6147768,123.0,"Action,Drama,Sport"
1374,51,2011-10-21,Paranormal Activity 3,5000000.0,104028807.0,207039844.0,2011,Paranormal Activity 3,Par.,103000000.0,2011,[27],9.669,tt1778304,83.0,"Horror,Mystery,Thriller"
1375,54,2016-03-11,10 Cloverfield Lane,5000000.0,72082999.0,108286422.0,2016,10 Cloverfield Lane,Par.,38100000.0,2016,"[53, 878, 18]",17.892,tt1179933,103.0,"Drama,Horror,Mystery"
1376,55,2016-07-22,Lights Out,5000000.0,67268835.0,148806510.0,2016,Lights Out,WB (NL),81600000.0,2016,"[53, 9648, 27]",12.408,tt1646127,87.0,"Drama,Mystery,Thriller"
1377,55,2016-07-22,Lights Out,5000000.0,67268835.0,148806510.0,2016,Lights Out,WB (NL),81600000.0,2016,"[53, 9648, 27]",12.408,tt4786282,81.0,"Drama,Horror,Mystery"
1378,55,2016-07-22,Lights Out,5000000.0,67268835.0,148806510.0,2016,Lights Out,WB (NL),81600000.0,2016,"[53, 9648, 27]",12.408,tt5328340,90.0,Documentary
1379,56,2015-09-11,The Visit,5000000.0,65206105.0,98677816.0,2015,The Visit,Uni.,33200000.0,2015,"[27, 53, 9648]",10.196,tt1605776,90.0,"Comedy,Drama,Romance"
1380,56,2015-09-11,The Visit,5000000.0,65206105.0,98677816.0,2015,The Visit,Uni.,33200000.0,2015,"[27, 53, 9648]",10.196,tt1901018,50.0,Thriller
1381,56,2015-09-11,The Visit,5000000.0,65206105.0,98677816.0,2015,The Visit,Uni.,33200000.0,2015,"[27, 53, 9648]",10.196,tt2252032,52.0,"Documentary,Drama"
1382,56,2015-09-11,The Visit,5000000.0,65206105.0,98677816.0,2015,The Visit,Uni.,33200000.0,2015,"[27, 53, 9648]",10.196,tt3567288,94.0,"Horror,Mystery,Thriller"
1383,56,2015-09-11,The Visit,5000000.0,65206105.0,98677816.0,2015,The Visit,Uni.,33200000.0,2015,[],0.631,tt1605776,90.0,"Comedy,Drama,Romance"
1384,56,2015-09-11,The Visit,5000000.0,65206105.0,98677816.0,2015,The Visit,Uni.,33200000.0,2015,[],0.631,tt1901018,50.0,Thriller
1385,56,2015-09-11,The Visit,5000000.0,65206105.0,98677816.0,2015,The Visit,Uni.,33200000.0,2015,[],0.631,tt2252032,52.0,"Documentary,Drama"
1386,56,2015-09-11,The Visit,5000000.0,65206105.0,98677816.0,2015,The Visit,Uni.,33200000.0,2015,[],0.631,tt3567288,94.0,"Horror,Mystery,Thriller"
1387,58,2017-10-13,Happy Death Day,5000000.0,55683845.0,125010260.0,2017,Happy Death Day,Uni.,69800000.0,2017,"[27, 9648, 53]",21.23,tt5308322,96.0,"Horror,Mystery,Thriller"
1388,59,2012-10-19,Paranormal Activity 4,5000000.0,53900335.0,142817992.0,2012,Paranormal Activity 4,Par.,88900000.0,2012,[27],8.965,tt2109184,88.0,"Horror,Mystery,Thriller"
1389,60,2014-10-24,Ouija,5000000.0,50856010.0,103300632.0,2014,Ouija,Uni.,52700000.0,2014,[27],15.389,tt1204977,89.0,"Horror,Mystery,Thriller"
1390,64,2017-06-23,The Big Sick,5000000.0,42872467.0,53972860.0,2017,The Big Sick,LGF,13500000.0,2017,"[35, 18, 10749]",12.322,tt5462602,120.0,"Comedy,Drama,Romance"
1391,70,2014-01-03,Paranormal Activity: The Marked Ones,5000000.0,32462372.0,90904854.0,2014,Paranormal Activity: The Marked Ones,Par.,58400000.0,2014,"[27, 53]",9.446,tt2473682,84.0,"Horror,Mystery,Thriller"
1392,72,2014-04-11,Oculus,5000000.0,27695246.0,44115496.0,2014,Oculus,Rela.,16300000.0,2014,[27],10.841,tt2388715,104.0,"Horror,Mystery"
1393,73,2013-11-01,Dallas Buyers Club,5000000.0,27298285.0,60611845.0,2013,Dallas Buyers Club,Focus,27900000.0,2013,"[18, 36]",12.389,tt0790636,117.0,"Biography,Drama"
1394,73,2013-11-01,Dallas Buyers Club,5000000.0,27298285.0,60611845.0,2013,Dallas Buyers Club,Focus,27900000.0,2013,"[18, 36]",12.389,tt0790636,117.0,"Biography,Drama"
1395,74,2015-08-26,No Escape,5000000.0,27288872.0,42844516.0,2015,No Escape,Wein.,27100000.0,2015,"[28, 53]",19.005,tt1781922,103.0,"Action,Thriller"
1396,74,2015-08-26,No Escape,5000000.0,27288872.0,42844516.0,2015,No Escape,Wein.,27100000.0,2015,"[28, 53]",19.005,tt2332790,27.0,"Documentary,Music"
1397,76,2015-02-27,The Lazarus Effect,5000000.0,25801570.0,38359310.0,2015,The Lazarus Effect,Rela.,12600000.0,2015,[],0.6,tt2918436,83.0,"Horror,Mystery,Sci-Fi"
1398,76,2015-02-27,The Lazarus Effect,5000000.0,25801570.0,38359310.0,2015,The Lazarus Effect,Rela.,12600000.0,2015,"[53, 27]",10.157,tt2918436,83.0,"Horror,Mystery,Sci-Fi"
1399,78,2011-08-26,Our Idiot Brother,5000000.0,24814830.0,25861249.0,2011,Our Idiot Brother,Wein.,,2011,"[35, 18]",8.523,tt1637706,90.0,"Comedy,Drama"
1400,92,2015-01-16,Still Alice,5000000.0,18656400.0,41699612.0,2015,Still Alice,SPC,25100000.0,2015,[18],10.747,tt3316960,101.0,Drama
1401,94,2011-09-02,Apollo 18,5000000.0,17686929.0,26517819.0,2011,Apollo 18,W/Dim.,7900000.0,2011,"[27, 53, 878]",8.384,tt1772240,86.0,"Horror,Mystery,Sci-Fi"
1402,95,2018-03-23,"Paul, Apostle of Christ",5000000.0,17547999.0,25529498.0,2018,"Paul, Apostle of Christ",Affirm,5500000.0,2018,[36],12.005,tt7388562,108.0,"Adventure,Biography,Drama"
1403,96,2014-10-10,Addicted,5000000.0,17390770.0,17499242.0,2014,Addicted,LGF,,2014,"[18, 53]",8.295,tt2205401,106.0,"Drama,Thriller"
1404,96,2014-10-10,Addicted,5000000.0,17390770.0,17499242.0,2014,Addicted,LGF,,2014,"[18, 53]",8.295,tt3435418,97.0,"Documentary,Music"
1405,96,2014-10-10,Addicted,5000000.0,17390770.0,17499242.0,2014,Addicted,LGF,,2014,"[18, 53]",8.295,tt5396774,55.0,Comedy
1406,96,2014-10-10,Addicted,5000000.0,17390770.0,17499242.0,2014,Addicted,LGF,,2014,"[18, 53]",8.295,tt6949630,54.0,Drama
1407,3,2013-03-15,Spring Breakers,5000000.0,14124286.0,31149251.0,2013,Spring Breakers,A24,17600000.0,2013,"[18, 80]",10.691,tt2101441,94.0,"Comedy,Crime,Drama"
1408,12,2017-03-03,Before I Fall,5000000.0,12241072.0,18945682.0,2017,Before I Fall,ORF,,2017,"[18, 9648, 53, 14]",14.584,tt1691916,98.0,"Drama,Fantasy,Mystery"
1409,15,2016-01-29,Fifty Shades of Black,5000000.0,11686940.0,22113075.0,2016,Fifty Shades of Black,ORF,10500000.0,2016,"[10749, 35]",8.783999999999999,tt4667094,92.0,Comedy
1410,22,2016-03-11,The Perfect Match,5000000.0,9669521.0,10182050.0,2016,The Perfect Match,LGF,745000.0,2016,"[35, 10749]",6.875,tt3444696,87.0,"Biography,Documentary,Family"
1411,22,2016-03-11,The Perfect Match,5000000.0,9669521.0,10182050.0,2016,The Perfect Match,LGF,745000.0,2016,"[35, 10749]",6.875,tt3827944,87.0,Romance
1412,22,2016-03-11,The Perfect Match,5000000.0,9669521.0,10182050.0,2016,The Perfect Match,LGF,745000.0,2016,"[35, 10749]",6.875,tt4871980,96.0,"Comedy,Romance"
1413,39,2016-12-02,Incarnate,5000000.0,4799774.0,9371036.0,2016,Incarnate,BH Tilt,1500000.0,2016,"[27, 53]",7.1370000000000005,tt3216348,91.0,"Horror,Thriller"
1414,45,2017-03-03,Table 19,5000000.0,3614896.0,4620399.0,2017,Table 19,FoxS,1400000.0,2017,"[35, 18]",7.551,tt1412528,87.0,"Comedy,Drama,Romance"
1415,46,2016-04-15,Green Room,5000000.0,3220371.0,3807503.0,2016,Green Room,A24,,2016,"[27, 80, 53]",9.943,tt4062536,95.0,"Horror,Music,Thriller"
1416,46,2016-04-15,Green Room,5000000.0,3220371.0,3807503.0,2016,Green Room,A24,,2016,"[27, 80, 53]",9.943,tt4062536,95.0,"Horror,Music,Thriller"
1417,49,2016-03-04,The Other Side of the Door,5000000.0,3000342.0,12905107.0,2016,The Other Side of the Door,Fox,11300000.0,2016,"[53, 27]",9.078,tt3566920,90.0,Drama
1418,49,2016-03-04,The Other Side of the Door,5000000.0,3000342.0,12905107.0,2016,The Other Side of the Door,Fox,11300000.0,2016,"[53, 27]",9.078,tt3702652,96.0,Horror
1419,50,2011-05-13,Everything Must Go,5000000.0,2712131.0,2821010.0,2011,Everything Must Go,RAtt.,,2011,"[35, 18, 10749]",7.4929999999999986,tt1531663,97.0,"Comedy,Drama"
1420,51,2014-10-10,Kill the Messenger,5000000.0,2450846.0,6656705.0,2014,Kill the Messenger,Focus,,2014,"[53, 80, 18, 9648]",10.062,tt1216491,112.0,"Biography,Crime,Drama"
1421,53,2015-10-23,Jem and the Holograms,5000000.0,2184640.0,2368937.0,2015,Jem and the Holograms,Uni.,149000.0,2015,"[18, 14, 10402]",7.942,tt3614530,118.0,"Adventure,Drama,Family"
1422,53,2015-10-23,Jem and the Holograms,5000000.0,2184640.0,2368937.0,2015,Jem and the Holograms,Uni.,149000.0,2015,"[18, 14, 10402]",7.942,tt3614530,118.0,"Adventure,Drama,Family"
1423,54,2016-12-28,Paterson,5000000.0,2141423.0,10727536.0,2016,Paterson,BST,,2016,"[35, 18, 10749]",9.486,tt5247022,118.0,"Comedy,Drama,Romance"
1424,54,2016-12-28,Paterson,5000000.0,2141423.0,10727536.0,2016,Paterson,BST,,2016,"[35, 18, 10749]",9.486,tt5247022,118.0,"Comedy,Drama,Romance"
1425,64,2013-08-16,Ain't Them Bodies Saints,5000000.0,391611.0,1075009.0,2013,Ain't Them Bodies Saints,IFC,635000.0,2013,"[80, 18, 10749, 37]",8.166,tt2388637,96.0,"Crime,Drama,Romance"
1426,78,2014-10-17,Rudderless,5000000.0,56001.0,567219.0,2014,Rudderless,Gold.,,2014,"[10402, 18, 35]",8.03,tt1798243,105.0,"Comedy,Drama,Music"
1427,1,2015-01-23,Mommy,4900000.0,3498695.0,17536004.0,2015,Mommy,RAtt.,,2014,[18],11.095,tt3612616,139.0,Drama
